MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE,jitter_stability_ratio,shimmer_composite,voice_quality_index,frequency_range,frequency_cv
0.8121848866346647,0.4553778164337514,1.6675240336379722,-0.7407407407407407,-0.5250000000000001,-0.6682692307692306,-0.6682692307692308,-0.6698717948717948,-0.5675313059033988,-0.5560538116591928,-0.5768025078369907,-0.5466360856269112,-0.5788300835654595,-0.5768025078369905,-0.5240778688524589,1.5514150943396223,-0.7322762695110457,0.1606900107814192,-1.431395115899354,-0.4417690471497711,-1.4842572843444561,-1.0844887638567935,0.858065913538232,-0.55513862830936,1.5498916828655123,-0.21632200023367198,-0.4170758181966888
0.8260423270838995,0.4544610430060766,1.65075977307138,-0.746031746031746,-0.5250000000000001,-0.6634615384615384,-0.6730769230769231,-0.6618589743589743,-0.5657423971377459,-0.5560538116591928,-0.5775862068965517,-0.543577981651376,-0.5749303621169916,-0.5778474399164053,-0.5276639344262295,1.6084905660377355,-0.8958759568745548,0.15794778043406923,-1.6396496528317592,-0.606245756958588,-1.7092735129921923,-1.1816286546769816,0.8247430732446319,-0.5536793829476756,1.6051779526895789,-0.20649608599135386,-0.40959775023047923
0.4440117139148026,0.23578707349466957,1.1373064083620643,-0.12962962962962962,-0.25,0.00480769230769232,-0.024038461538461602,0.006410256410256427,-0.043381037567084016,-0.08968609865470847,-0.03996865203761756,0.019877675840978576,-0.08133704735376042,-0.03970741901776385,-0.26075819672131145,0.06273584905660393,-0.7804763108894047,0.5907865747902318,-0.23556082540728523,-0.009285417077283442,0.24520281172913852,-0.16612244214474695,0.9424221591690313,-0.013550135501354928,0.09905075787167827,-0.09501109942750327,-0.2833430685431714
0.4182592156507562,0.1497866738754834,1.0561484156952878,-0.2407407407407407,-0.25,-0.1298076923076922,-0.13461538461538455,-0.12820512820512828,-0.16636851520572454,-0.1838565022421524,-0.20924764890282138,-0.12308868501529054,-0.14874651810584952,-0.20924764890282135,-0.3867827868852458,0.33553459119496865,-0.8880198156364223,0.6469437022453486,-0.12477095868245466,-0.24652344348816338,0.35545560769330603,-0.10423992766000191,0.6273289751634317,-0.15488847196164277,0.3694941910662836,-0.12851968687930798,-0.31259877212881226
0.47906288681580794,0.33367026715717946,1.2730805012860502,-0.4656084656084656,-0.25,-0.37980769230769235,-0.38461538461538464,-0.3798076923076923,-0.3483899821109123,-0.3497757847533632,-0.3753918495297806,-0.33333333333333326,-0.316434540389972,-0.3756530825496342,-0.44262295081967207,0.6165094339622641,-0.5291257672237419,0.44283504429756787,-0.4694594818271328,-0.07217002825044332,-0.13998924272492977,-0.3662128671422351,-0.010359611514568089,-0.3412549510110485,0.6436051535827465,-0.08467110643766779,-0.2772525297104944
0.592805603357184,0.34630528555141576,1.2285521443295204,-0.38095238095238093,-0.25,-0.30769230769230765,-0.3076923076923077,-0.30769230769230765,-0.25044722719141327,-0.2600896860986547,-0.2946708463949843,-0.24311926605504575,-0.218384401114206,-0.2944096133751306,-0.4252049180327868,0.5492138364779873,-0.5698777039608285,0.3504312567383868,-0.12495117523623438,0.5256662943740011,0.06986293747797548,-0.209124552061355,0.2297113858230318,-0.2495309568480301,0.5775863284565713,-0.043591541067881365,-0.2517999770635925
0.5691060592337653,0.29223916032956804,1.311899159050694,-0.42857142857142855,-0.25,-0.3221153846153846,-0.34134615384615385,-0.32051282051282054,-0.3255813953488372,-0.33183856502242143,-0.3377742946708464,-0.2905198776758409,-0.29247910863509735,-0.33803552769070006,-0.44262295081967207,0.6297169811320754,-0.9739661157214778,0.43596774949608685,-0.6205327758222089,-0.19479666250574865,0.05415175176660408,-0.4614521584781807,0.09467144982063176,-0.3089430894308942,0.6562975435070244,-0.1507185418857344,-0.3457711924107468
0.5372852700540411,0.278287749321235,1.1184078512924351,-0.5343915343915344,-0.5,-0.4711538461538461,-0.4759615384615385,-0.4695512820512821,-0.3398926654740608,-0.34529147982062774,-0.3628526645768025,-0.32110091743119257,-0.29192200557103054,-0.3628526645768025,-0.4293032786885245,0.5716981132075472,-1.0891186409507827,0.3607321989406083,-0.9273851042123493,-1.7023958128024879,0.030891926479588598,-0.5855688402156803,1.7282214804057743,-0.33062330623306224,0.5995051200143426,-0.040658955485453785,-0.2430107277984551
1.4029828216043232,0.8929608255662251,2.3133585070869587,-0.47354497354497355,-0.5,-0.360576923076923,-0.3509615384615385,-0.36217948717948717,-0.2070661896243291,-0.2466367713004484,-0.1559561128526646,-0.21636085626911306,-0.28245125348189404,-0.15621734587251832,-0.21516393442622947,0.05157232704402507,-0.21983402680398156,-1.1033844278816856,-0.7335881115857589,-0.6637649738300156,-0.1635421110224983,-0.5715948290297732,2.073151160427888,-0.18511569731081914,0.08527979525895948,-0.19498773221170687,-0.4250710104882287
1.4337016574585635,0.9173846099599205,2.3124828982651997,-0.6613756613756614,-0.5250000000000001,-0.5913461538461537,-0.5240384615384616,-0.5913461538461539,-0.35957066189624326,-0.3721973094170403,-0.33542319749216304,-0.32339449541284393,-0.4038997214484678,-0.33568443051201663,-0.3283811475409836,0.4011006289308174,-0.3313601986161237,-1.0914545539774063,-0.9380310297326376,-1.393655694982809,-0.026262588793887636,-0.7886901771660135,1.3579085179422314,-0.3331248697102355,0.4280891326954566,-0.17014838182030598,-0.4090608415073088
1.4649639223500286,1.0487652942490095,2.301774932049107,-0.5952380952380952,-0.5,-0.5048076923076922,-0.4711538461538462,-0.5064102564102564,-0.27504472271914127,-0.30493273542600896,-0.23432601880877743,-0.26299694189602446,-0.339275766016713,-0.23406478578892373,-0.31711065573770486,0.2806603773584906,-0.16358819337486505,-1.1340177190268599,-1.0139903734968738,-0.9990911679039923,0.08762727896581765,-0.7395760072339996,1.3832918003836605,-0.250364811340421,0.3117914261002613,-0.032690734898937146,-0.3163746304214988
1.5698004407813304,1.0416779304427548,1.4067932651088126,-0.7275132275132274,-0.5750000000000001,-0.673076923076923,-0.639423076923077,-0.6730769230769232,-0.47898032200357776,-0.47533632286995514,-0.463166144200627,-0.451834862385321,-0.5002785515320333,-0.4634273772204806,-0.33965163934426224,0.6270440251572327,0.6575308613595089,-1.092403787559181,-1.140400297318641,-0.19722751461796204,-0.5865756625925039,-0.8311564352456544,1.8207917666710907,-0.45778611632270155,0.6456228963542893,0.5334852202360092,0.053273914612328256
-0.3966126256679646,-0.5200808641177235,0.18420620587752418,0.1693121693121693,0.2500000000000001,-0.3028846153846153,-0.20673076923076916,-0.3028846153846154,-0.2728085867620752,-0.29596412556053814,-0.274294670846395,-0.4166666666666666,-0.1810584958217269,-0.27403343782654127,-0.13114754098360654,0.05424528301886775,0.4806958460725042,0.0613837716214312,-0.45966745791788743,0.5201914022293763,-0.49141087226663277,-0.4337134532301817,-0.17491714967961863,-0.30185532624557004,0.0821703903150512,-0.23593877789461387,-0.3517535762744942
-0.3848987108655615,-0.5031793232331544,0.16434083073386965,-0.08465608465608465,0.0,-0.5192307692307692,-0.43750000000000006,-0.5176282051282052,-0.242397137745975,-0.2466367713004484,-0.21551724137931041,-0.396788990825688,-0.19944289693593303,-0.215778474399164,-0.32428278688524587,0.3386792452830189,0.24559205535504897,0.3006140720948767,-0.4926927214942661,0.5045879596171957,-0.538711352634605,-0.47553501456847186,0.0,-0.2666249739420472,0.36793585189976213,-0.20641430073606715,-0.3127675586666302
-0.36254264408417103,-0.4441767257084429,0.21576460716175053,-0.07671957671957681,0.0,-0.43749999999999994,-0.3798076923076923,-0.43910256410256415,-0.017441860465116345,-0.05381165919282503,0.028213166144200566,-0.22706422018348613,-0.04066852367688011,0.028474399164054347,-0.31557377049180324,0.3644654088050317,0.32861313533022235,0.5567899498429665,-0.6229243191024129,0.3899546678930426,-0.9360275979746653,-0.6874560434039987,0.015006937239853352,-0.050656660412758174,0.3920181659429161,-0.1806986797523076,-0.28101244753894433
-0.30886393140717905,-0.4091160188526231,0.2994034914901767,-0.06349206349206343,0.0,-0.4567307692307692,-0.38461538461538464,-0.4567307692307693,0.03309481216457965,0.00448430493273543,0.09247648902821322,-0.19036697247706413,-0.04512534818941494,0.09247648902821319,-0.31454918032786877,0.294811320754717,-0.20797223052343625,0.44277644963202584,-0.9492848960738316,0.016961215864047422,-0.6910232394235589,-0.5556113734552396,0.040018499306276316,0.0,0.3251720534092856,-0.19941581960509402,-0.31323815283571343
-0.28871177127675596,-0.38778340640095943,0.2359948193144712,0.07936507936507935,0.2500000000000001,-0.3221153846153846,-0.30288461538461536,-0.3221153846153846,0.12298747763864037,0.08520179372197317,0.14968652037617558,-0.0779816513761468,0.10529247910863525,0.1496865203761755,-0.31301229508196715,0.41069182389937087,-0.4343061079055654,0.671412834575541,-0.7670511544301173,0.558230952850229,-0.2247102027189944,-0.31964399343581484,-0.3024867434754376,0.08776318532416087,0.4361411672438723,-0.13759785021614676,-0.23556711148750234
-0.598602179754249,-0.44903092347292595,-0.0509494883160949,0.7962962962962962,1.0,0.5625,1.1538461538461537,0.560897435897436,0.22182468694096596,0.20627802690582966,0.2178683385579937,0.22018348623853212,0.1721448467966575,0.2181295715778473,-0.030225409836065583,-0.28128930817610087,0.23019585756649247,1.0618642478788736,0.9246934578297135,-0.14592777522282818,-0.6639408720811623,1.0970896547104723,-0.5092105385856627,0.23327079424640398,-0.2444903883931043,-0.014697978735833407,0.01475788819750187
-0.47079068924916195,-0.5047425394623949,0.08637516189642276,0.7724867724867724,0.7500000000000001,0.3221153846153846,1.0721153846153846,0.32371794871794873,0.03130590339892662,0.053811659192825156,-0.01253918495297809,0.10550458715596336,0.10584958217270207,-0.012277951933124297,-0.21209016393442617,0.0,0.1987023286820994,1.0469108892326453,0.956647477084267,0.7789567045529204,-0.5995975295361394,1.0783683311564354,-0.259806819483896,0.051907442151344414,0.03573305554849747,-0.1580324804299567,-0.23165543703247124
-0.4767533134076017,-0.4814588451005516,0.0453492402269287,0.8677248677248677,1.0,0.49038461538461536,1.1875000000000002,0.4919871794871796,0.18872987477638645,0.25112107623318397,0.14811912225705326,0.23241590214067284,0.21114206128133714,0.1483803552769069,-0.15829918032786877,-0.033647798742138156,0.25341371462724993,0.9962382224722273,1.0583615453453472,0.47903116308608734,-0.960483706437673,1.1766050437054154,-0.45131561387330665,0.20262664165103184,0.0,-0.10861081902091373,-0.15960541294801947
-0.50742686350874,1.157179628824297,-0.01800470639741686,1.076719576719577,1.2500000000000004,0.6778846153846152,1.3173076923076923,0.6794871794871795,0.44812164579606445,0.632286995515695,0.4702194357366772,0.49923547400611623,0.42395543175487477,0.46995820271682326,0.0245901639344262,-0.1819182389937107,0.298964391623181,1.0426920733136462,0.9559505881788771,0.03094409040141904,-0.9518055529795802,1.094535985799926,-0.514274103360044,0.48196789660204264,-0.15319087783410643,1.5608599135413017,2.2864652674023502
1.130679588201552,0.7772240570750225,-0.1277476787245298,-0.5185185185185185,-0.5,-0.375,-0.4567307692307692,-0.37660256410256404,-0.14177101967799638,-0.19730941704035868,-0.15047021943573669,-0.019113149847094817,-0.23286908077994417,-0.15047021943573669,-0.4067622950819671,0.522169811320755,-0.275712052596492,-0.4940350630478603,-1.1205153729361146,-1.4509887655213194,-0.04324424578518898,-0.7293697042767674,1.8182031360637172,-0.09943714821763606,0.5501889080026736,1.253452506133894,0.6736863439718057
1.1136370497841377,0.6874037681738577,1.8210474470530291,-0.5132275132275133,-0.5,-0.3846153846153845,-0.49038461538461536,-0.3830128205128205,-0.259391771019678,-0.28699551569506726,-0.26489028213166144,-0.16284403669724767,-0.3108635097493035,-0.2646290491118077,-0.3867827868852458,0.47783018867924554,-0.7533562446840303,-0.3987015422115972,-0.867222166790807,-1.3468563169305565,-0.12276091028803543,-0.6902776382330286,1.8481970212830314,-0.22388993120700432,0.5060910350969114,-0.08400514078747515,-0.3298276026943265
1.2132053256045647,0.7258847451252335,2.1519363724256184,-0.43386243386243384,-0.5,-0.2740384615384615,-0.43750000000000006,-0.27243589743589747,-0.25894454382826476,-0.28699551569506726,-0.25313479623824453,-0.18807339449541285,-0.3225626740947074,-0.2528735632183908,-0.3811475409836065,0.4948113207547168,-1.375738488770373,-0.528816856513383,-1.0832492193838759,-2.192103015570593,0.2844149340653223,-0.7714089554238251,2.298105299572746,-0.22743381279966648,0.5219625242214851,-0.2576819721930129,-0.4637453749291343
1.221794523442925,0.932769948637181,2.1067330670023168,-0.6746031746031745,-0.5250000000000001,-0.5673076923076923,-0.639423076923077,-0.5673076923076924,-0.3425760286225402,-0.358744394618834,-0.3416927899686521,-0.27828746177370023,-0.4133704735376043,-0.3414315569487983,-0.4072745901639343,0.5657232704402515,-1.2591894439208295,-0.642021750339849,-1.2771127297084284,-1.7743139960142786,-0.6340189550605562,-0.9384691382832646,1.274601417208232,-0.3145716072545341,0.5920541303135686,-0.023075125598784836,-0.2923846820252167
-0.0865410741780632,-0.12284763930842407,-0.7331582115689815,0.9814814814814814,0.7500000000000001,1.1394230769230766,0.8317307692307694,1.1394230769230769,0.5644007155635062,0.6995515695067265,0.5195924764890282,0.4472477064220184,0.6635097493036212,0.5198537095088819,0.7704918032786884,-0.4014150943396228,-0.03798188547389734,0.023039422490976704,0.09608790855208761,-0.6575892954908789,-0.12417048426284874,-0.0405237951706354,-0.06218255275683754,0.5351261204919736,-0.4052842942358789,0.7464890758266152,0.7734884696376105
-0.18271291851583465,0.04389934297904333,-0.7281599445447746,1.3518518518518519,1.0,1.4519230769230769,1.1153846153846156,1.4503205128205128,1.2321109123434704,1.2286995515695067,1.2100313479623825,0.875382262996942,1.101949860724234,1.210031347962382,1.1608606557377048,-0.6677672955974843,0.272091446173651,0.05637978718417489,0.49278321650195844,0.06533736285395178,0.5515885527755618,0.47986369268897144,-0.05891667971178333,1.1467583906608294,-0.6755482832410818,0.9090431125131441,1.0357124554618045
-0.4284334148476887,-0.38962870676179184,0.10107809336179056,-0.14550264550264555,0.0,-0.25,-0.12499999999999992,-0.24999999999999997,-0.23121645796064402,-0.25560538116591924,-0.18103448275862066,-0.3027522935779816,-0.23008356545960992,-0.1812957157784744,-0.3345286885245901,0.45990566037735864,0.0,0.4047485116954962,0.041209260810479376,1.2064581827738,-0.2593838677967994,0.02103218460095772,-0.11505318550554351,-0.2265999583072754,0.48493870506363745,-0.05302021264166354,-0.09254538856362693
-0.5686230112006759,-0.5260751519140586,0.030080811397508178,0.08994708994708996,0.2500000000000001,0.13461538461538453,0.17788461538461545,0.13461538461538455,0.09794275491949914,0.03139013452914801,0.17789968652037616,0.003058103975535176,0.04066852367688031,0.17763845350052243,-0.31557377049180324,0.41210691823899354,-0.3386301464334154,1.025254300848451,0.41127969995877456,-0.18640912774018337,-0.22082274607266783,0.49268227335141834,-0.2874785559700471,0.10569105691056889,0.43768842838031624,-0.14318261479144753,-0.19008527697496208
